운행연월,노드,정류장명,시간대,이용자유형,승차,하차
202605,CNU,충남대학교,09,일반인,105,528
202605,CNU,충남대학교,10,일반인,112,417
202605,CNU,충남대학교,11,일반인,107,301
202605,CNU,충남대학교,12,일반인,140,321
202605,CNU,충남대학교,13,일반인,129,272
202605,CNU,충남대학교,14,일반인,181,222
202605,CNU,충남대학교,15,일반인,208,154
202605,CNU,충남대학교,16,일반인,290,178
202605,CNU,충남대학교,17,일반인,393,159
202605,CNU,충남대학교,18,일반인,340,165
202605,CNU,충남대학교,19,일반인,154,83
202605,CNU,충남대학교,20,일반인,183,66
202605,CNU,충남대학교,21,일반인,175,106
202605,CNU,충남대학교,22,일반인,206,75
202605,CNU,충남대학교,23,일반인,53,15
202605,CNU,충남대학교,11,어린이,1,0
202605,CNU,충남대학교,13,어린이,0,2
202605,CNU,충남대학교,14,어린이,5,0
202605,CNU,충남대학교,15,어린이,1,0
202605,CNU,충남대학교,16,어린이,1,0
202605,CNU,충남대학교,17,어린이,2,0
202605,CNU,충남대학교,18,어린이,2,0
202605,CNU,충남대학교,19,어린이,1,1
202605,CNU,충남대학교,20,어린이,3,0
202605,CNU,충남대학교,22,어린이,1,1
202605,CNU,충남대학교,07,청소년,12,8
202605,CNU,충남대학교,08,청소년,2,75
202605,CNU,충남대학교,09,청소년,13,69
202605,CNU,충남대학교,10,청소년,10,73
202605,CNU,충남대학교,11,청소년,11,47
202605,CNU,충남대학교,12,청소년,11,57
202605,CNU,충남대학교,13,청소년,6,46
202605,CNU,충남대학교,14,청소년,28,31
202605,CNU,충남대학교,15,청소년,30,20
202605,CNU,충남대학교,16,청소년,31,27
202605,CNU,충남대학교,17,청소년,36,22
202605,CNU,충남대학교,18,청소년,19,33
202605,CNU,충남대학교,19,청소년,11,6
202605,CNU,충남대학교,20,청소년,15,13
202605,CNU,충남대학교,21,청소년,22,10
202605,CNU,충남대학교,22,청소년,41,9
202605,CNU,충남대학교,23,청소년,7,1
202605,CNU,충남대학교,06,경로,22,20
202605,CNU,충남대학교,07,경로,12,9
202605,CNU,충남대학교,08,경로,36,10
202605,CNU,충남대학교,09,경로,17,8
202605,CNU,충남대학교,10,경로,23,10
202605,CNU,충남대학교,11,경로,23,19
202605,CNU,충남대학교,12,경로,31,14
202605,CNU,충남대학교,13,경로,27,12
202605,CNU,충남대학교,14,경로,26,20
202605,CNU,충남대학교,15,경로,25,14
202605,CNU,충남대학교,16,경로,31,14
202605,CNU,충남대학교,17,경로,33,8
202605,CNU,충남대학교,18,경로,15,7
202605,CNU,충남대학교,19,경로,6,3
202605,CNU,충남대학교,20,경로,9,5
202605,CNU,충남대학교,21,경로,6,3
202605,CNU,충남대학교,22,경로,3,2
202605,CNU,충남대학교,23,경로,1,0
202605,CNU,충남대학교,08,장애인,1,0
202605,CNU,충남대학교,10,장애인,0,1
202605,CNU,충남대학교,12,장애인,0,1
202605,CNU,충남대학교,13,장애인,0,1
202605,CNU,충남대학교,15,장애인,1,0
202605,CNU,충남대학교,18,장애인,1,0
202605,CNU,충남대학교,19,장애인,1,0
202605,CNU,충남대학교,20,장애인,2,0
202605,CNU,충남대학교,21,장애인,2,0
202605,CNU,충남대학교,10,국가유공자,3,3
202605,CNU,충남대학교,11,국가유공자,2,1
202605,CNU,충남대학교,12,국가유공자,1,0
202605,CNU,충남대학교,18,국가유공자,0,1
202605,CNU,충남대학교,05,일반인,23,4
202605,CNU,충남대학교,06,일반인,54,48
202605,CNU,충남대학교,07,일반인,135,68
202605,CNU,충남대학교,08,일반인,329,231
202605,CNU,충남대학교,09,일반인,216,214
202605,CNU,충남대학교,10,일반인,237,112
202605,CNU,충남대학교,11,일반인,249,108
202605,CNU,충남대학교,12,일반인,348,152
202605,CNU,충남대학교,13,일반인,254,200
202605,CNU,충남대학교,14,일반인,368,147
202605,CNU,충남대학교,15,일반인,496,153
202605,CNU,충남대학교,16,일반인,687,187
202605,CNU,충남대학교,17,일반인,733,146
202605,CNU,충남대학교,18,일반인,643,231
202605,CNU,충남대학교,19,일반인,530,136
202605,CNU,충남대학교,20,일반인,394,140
202605,CNU,충남대학교,21,일반인,427,118
202605,CNU,충남대학교,22,일반인,417,75
202605,CNU,충남대학교,23,일반인,180,10
202605,CNU,충남대학교,10,어린이,1,2
202605,CNU,충남대학교,12,어린이,2,1
202605,CNU,충남대학교,13,어린이,1,0
202605,CNU,충남대학교,15,어린이,1,2
202605,CNU,충남대학교,16,어린이,0,1
202605,CNU,충남대학교,17,어린이,2,1
202605,CNU,충남대학교,18,어린이,0,1
202605,CNU,충남대학교,22,어린이,2,0
202605,CNU,충남대학교,05,청소년,1,0
202605,CNU,충남대학교,06,청소년,3,3
202605,CNU,충남대학교,07,청소년,20,7
202605,CNU,충남대학교,08,청소년,23,21
202605,CNU,충남대학교,09,청소년,6,17
202605,CNU,충남대학교,10,청소년,32,8
202605,CNU,충남대학교,11,청소년,49,17
202605,CNU,충남대학교,12,청소년,60,6
202605,CNU,충남대학교,13,청소년,42,15
202605,CNU,충남대학교,14,청소년,50,14
202605,CNU,충남대학교,15,청소년,75,24
202605,CNU,충남대학교,16,청소년,85,58
202605,CNU,충남대학교,17,청소년,77,36
202605,CNU,충남대학교,18,청소년,65,27
202605,CNU,충남대학교,19,청소년,55,14
202605,CNU,충남대학교,20,청소년,53,22
202605,CNU,충남대학교,21,청소년,72,23
202605,CNU,충남대학교,22,청소년,64,9
202605,CNU,충남대학교,23,청소년,18,0
202605,CNU,충남대학교,06,경로,11,15
202605,CNU,충남대학교,07,경로,21,25
202605,CNU,충남대학교,08,경로,9,33
202605,CNU,충남대학교,09,경로,16,30
202605,CNU,충남대학교,10,경로,29,49
202605,CNU,충남대학교,11,경로,21,46
202605,CNU,충남대학교,12,경로,34,100
202605,CNU,충남대학교,13,경로,47,37
202605,CNU,충남대학교,14,경로,38,33
202605,CNU,충남대학교,15,경로,61,58
202605,CNU,충남대학교,16,경로,61,53
202605,CNU,충남대학교,17,경로,32,20
202605,CNU,충남대학교,18,경로,21,8
202605,CNU,충남대학교,19,경로,14,12
202605,CNU,충남대학교,20,경로,10,10
202605,CNU,충남대학교,21,경로,13,8
202605,CNU,충남대학교,22,경로,1,2
202605,CNU,충남대학교,09,장애인,2,0
202605,CNU,충남대학교,10,장애인,2,0
202605,CNU,충남대학교,11,장애인,2,1
202605,CNU,충남대학교,12,장애인,2,0
202605,CNU,충남대학교,13,장애인,2,1
202605,CNU,충남대학교,14,장애인,3,1
202605,CNU,충남대학교,15,장애인,2,1
202605,CNU,충남대학교,16,장애인,0,1
202605,CNU,충남대학교,17,장애인,1,1
202605,CNU,충남대학교,18,장애인,2,1
202605,CNU,충남대학교,21,장애인,0,1
202605,CNU,충남대학교,22,장애인,0,1
202605,CNU,충남대학교,06,국가유공자,0,1
202605,CNU,충남대학교,07,국가유공자,1,2
202605,CNU,충남대학교,08,국가유공자,1,0
202605,CNU,충남대학교,11,국가유공자,4,0
202605,CNU,충남대학교,12,국가유공자,6,1
202605,CNU,충남대학교,13,국가유공자,1,3
202605,CNU,충남대학교,15,국가유공자,1,0
202605,CNU,충남대학교,16,국가유공자,1,0
202605,CNU,충남대학교,17,국가유공자,1,0
202605,CNU,충남대학교,21,국가유공자,1,0
202605,CNU,충남대학교,06,일반인,1,27
202605,CNU,충남대학교,07,일반인,21,77
202605,CNU,충남대학교,08,일반인,32,325
202605,CNU,충남대학교,09,일반인,39,328
202605,CNU,충남대학교,10,일반인,12,244
202605,CNU,충남대학교,11,일반인,14,153
202605,CNU,충남대학교,12,일반인,21,188
202605,CNU,충남대학교,13,일반인,22,255
202605,CNU,충남대학교,14,일반인,26,180
202605,CNU,충남대학교,15,일반인,22,133
202605,CNU,충남대학교,16,일반인,25,100
202605,CNU,충남대학교,17,일반인,30,138
202605,CNU,충남대학교,18,일반인,33,153
202605,CNU,충남대학교,19,일반인,21,93
202605,CNU,충남대학교,20,일반인,24,88
202605,CNU,충남대학교,21,일반인,20,87
202605,CNU,충남대학교,22,일반인,37,71
202605,CNU,충남대학교,23,일반인,18,16
202605,CNU,충남대학교,08,어린이,0,3
202605,CNU,충남대학교,10,어린이,0,3
202605,CNU,충남대학교,11,어린이,0,3
202605,CNU,충남대학교,12,어린이,0,2
202605,CNU,충남대학교,13,어린이,0,3
202605,CNU,충남대학교,14,어린이,0,2
202605,CNU,충남대학교,18,어린이,0,1
202605,CNU,충남대학교,20,어린이,2,0
202605,CNU,충남대학교,06,청소년,0,2
202605,CNU,충남대학교,07,청소년,0,3
202605,CNU,충남대학교,08,청소년,5,20
202605,CNU,충남대학교,09,청소년,2,23
202605,CNU,충남대학교,10,청소년,0,25
202605,CNU,충남대학교,11,청소년,1,24
202605,CNU,충남대학교,12,청소년,0,14
202605,CNU,충남대학교,13,청소년,2,12
202605,CNU,충남대학교,14,청소년,2,19
202605,CNU,충남대학교,15,청소년,0,27
202605,CNU,충남대학교,16,청소년,3,19
202605,CNU,충남대학교,17,청소년,2,27
202605,CNU,충남대학교,18,청소년,5,8
202605,CNU,충남대학교,19,청소년,3,11
202605,CNU,충남대학교,20,청소년,0,5
202605,CNU,충남대학교,21,청소년,2,8
202605,CNU,충남대학교,22,청소년,0,4
202605,CNU,충남대학교,23,청소년,0,3
202605,CNU,충남대학교,06,경로,0,1
202605,CNU,충남대학교,07,경로,0,2
202605,CNU,충남대학교,08,경로,0,3
202605,CNU,충남대학교,09,경로,0,7
202605,CNU,충남대학교,10,경로,0,7
202605,CNU,충남대학교,11,경로,5,15
202605,CNU,충남대학교,12,경로,6,5
202605,CNU,충남대학교,13,경로,2,9
202605,CNU,충남대학교,14,경로,3,8
202605,CNU,충남대학교,15,경로,5,9
202605,CNU,충남대학교,16,경로,1,4
202605,CNU,충남대학교,17,경로,0,3
202605,CNU,충남대학교,18,경로,5,8
202605,CNU,충남대학교,19,경로,0,1
202605,CNU,충남대학교,20,경로,0,1
202605,CNU,충남대학교,05,일반인,27,1
202605,CNU,충남대학교,06,일반인,101,14
202605,CNU,충남대학교,07,일반인,226,67
202605,CNU,충남대학교,08,일반인,249,178
202605,CNU,충남대학교,09,일반인,265,187
202605,CNU,충남대학교,10,일반인,258,78
202605,CNU,충남대학교,11,일반인,312,75
202605,CNU,충남대학교,12,일반인,333,68
202605,CNU,충남대학교,13,일반인,407,70
202605,CNU,충남대학교,14,일반인,461,82
202605,CNU,충남대학교,15,일반인,532,109
202605,CNU,충남대학교,16,일반인,614,134
202605,CNU,충남대학교,17,일반인,864,69
202605,CNU,충남대학교,18,일반인,780,74
202605,CNU,충남대학교,19,일반인,456,29
202605,CNU,충남대학교,20,일반인,418,23
202605,CNU,충남대학교,21,일반인,344,35
202605,CNU,충남대학교,22,일반인,409,27
202605,CNU,충남대학교,06,어린이,2,0
202605,CNU,충남대학교,07,어린이,8,1
202605,CNU,충남대학교,09,어린이,2,0
202605,CNU,충남대학교,10,어린이,1,0
202605,CNU,충남대학교,11,어린이,6,0
202605,CNU,충남대학교,12,어린이,1,0
202605,CNU,충남대학교,13,어린이,2,0
202605,CNU,충남대학교,14,어린이,3,0
202605,CNU,충남대학교,15,어린이,0,1
202605,CNU,충남대학교,16,어린이,3,0
202605,CNU,충남대학교,17,어린이,2,0
202605,CNU,충남대학교,18,어린이,3,2
202605,CNU,충남대학교,19,어린이,3,0
202605,CNU,충남대학교,20,어린이,1,1
202605,CNU,충남대학교,21,어린이,2,1
202605,CNU,충남대학교,05,청소년,4,0
202605,CNU,충남대학교,06,청소년,7,1
202605,CNU,충남대학교,07,청소년,33,1
202605,CNU,충남대학교,08,청소년,17,12
202605,CNU,충남대학교,09,청소년,8,2
202605,CNU,충남대학교,10,청소년,17,1
202605,CNU,충남대학교,11,청소년,32,2
202605,CNU,충남대학교,12,청소년,28,0
202605,CNU,충남대학교,13,청소년,46,4
202605,CNU,충남대학교,14,청소년,55,6
202605,CNU,충남대학교,15,청소년,62,2
202605,CNU,충남대학교,16,청소년,61,5
202605,CNU,충남대학교,17,청소년,85,5
202605,CNU,충남대학교,18,청소년,70,2
202605,CNU,충남대학교,19,청소년,38,3
202605,CNU,충남대학교,20,청소년,40,1
202605,CNU,충남대학교,21,청소년,39,4
202605,CNU,충남대학교,22,청소년,49,2
202605,CNU,충남대학교,06,경로,8,9
202605,CNU,충남대학교,07,경로,45,8
202605,CNU,충남대학교,08,경로,22,16
202605,CNU,충남대학교,09,경로,34,22
202605,CNU,충남대학교,10,경로,51,18
202605,CNU,충남대학교,11,경로,42,20
202605,CNU,충남대학교,12,경로,72,10
202605,CNU,충남대학교,13,경로,36,12
202605,CNU,충남대학교,14,경로,57,22
202605,CNU,충남대학교,15,경로,56,7
202605,CNU,충남대학교,16,경로,60,7
202605,CNU,충남대학교,17,경로,50,12
202605,CNU,충남대학교,18,경로,32,5
202605,CNU,충남대학교,19,경로,17,3
202605,CNU,충남대학교,20,경로,18,6
202605,CNU,충남대학교,21,경로,9,2
202605,CNU,충남대학교,22,경로,1,5
202605,CNU,충남대학교,07,장애인,1,0
202605,CNU,충남대학교,10,장애인,1,0
202605,CNU,충남대학교,13,장애인,1,0
202605,CNU,충남대학교,14,장애인,3,0
202605,CNU,충남대학교,17,장애인,3,0
202605,CNU,충남대학교,18,장애인,1,0
202605,CNU,충남대학교,19,장애인,1,0
202605,CNU,충남대학교,08,국가유공자,11,1
202605,CNU,충남대학교,09,국가유공자,1,0
202605,CNU,충남대학교,12,국가유공자,0,1
202605,CNU,충남대학교,13,국가유공자,1,0
202605,CNU,충남대학교,14,국가유공자,1,0
202605,CNU,충남대학교,16,국가유공자,4,0
202605,CNU,충남대학교,17,국가유공자,1,0
202605,CNU,충남대학교,18,국가유공자,1,0
202605,CNU,충남대학교,19,국가유공자,1,0
202605,CNU,충남대학교,21,국가유공자,2,1
202605,CNU,충남대학교,22,국가유공자,1,1
202605,CNU,충남대학교,06,일반인,26,72
202605,CNU,충남대학교,07,일반인,80,190
202605,CNU,충남대학교,08,일반인,175,582
202605,CNU,충남대학교,09,일반인,104,536
202605,CNU,충남대학교,10,일반인,114,373
202605,CNU,충남대학교,11,일반인,108,280
202605,CNU,충남대학교,12,일반인,204,392
202605,CNU,충남대학교,13,일반인,204,366
202605,CNU,충남대학교,14,일반인,228,234
202605,CNU,충남대학교,15,일반인,394,287
202605,CNU,충남대학교,16,일반인,450,246
202605,CNU,충남대학교,17,일반인,452,330
202605,CNU,충남대학교,18,일반인,468,362
202605,CNU,충남대학교,19,일반인,263,217
202605,CNU,충남대학교,20,일반인,252,163
202605,CNU,충남대학교,21,일반인,290,193
202605,CNU,충남대학교,22,일반인,447,128
202605,CNU,충남대학교,09,어린이,0,2
202605,CNU,충남대학교,10,어린이,0,2
202605,CNU,충남대학교,12,어린이,0,2
202605,CNU,충남대학교,15,어린이,1,1
202605,CNU,충남대학교,16,어린이,0,4
202605,CNU,충남대학교,17,어린이,1,0
202605,CNU,충남대학교,18,어린이,3,0
202605,CNU,충남대학교,19,어린이,0,2
202605,CNU,충남대학교,20,어린이,3,1
202605,CNU,충남대학교,21,어린이,2,1
202605,CNU,충남대학교,22,어린이,3,1
202605,CNU,충남대학교,06,청소년,7,4
202605,CNU,충남대학교,07,청소년,5,2
202605,CNU,충남대학교,08,청소년,2,14
202605,CNU,충남대학교,09,청소년,2,20
202605,CNU,충남대학교,10,청소년,6,19
202605,CNU,충남대학교,11,청소년,7,34
202605,CNU,충남대학교,12,청소년,19,29
202605,CNU,충남대학교,13,청소년,18,21
202605,CNU,충남대학교,14,청소년,18,18
202605,CNU,충남대학교,15,청소년,30,22
202605,CNU,충남대학교,16,청소년,39,21
202605,CNU,충남대학교,17,청소년,41,25
202605,CNU,충남대학교,18,청소년,39,27
202605,CNU,충남대학교,19,청소년,19,9
202605,CNU,충남대학교,20,청소년,21,15
202605,CNU,충남대학교,21,청소년,28,16
202605,CNU,충남대학교,22,청소년,59,4
202605,CNU,충남대학교,06,경로,21,30
202605,CNU,충남대학교,07,경로,33,24
202605,CNU,충남대학교,08,경로,46,32
202605,CNU,충남대학교,09,경로,27,96
202605,CNU,충남대학교,10,경로,46,99
202605,CNU,충남대학교,11,경로,42,78
202605,CNU,충남대학교,12,경로,61,87
202605,CNU,충남대학교,13,경로,50,67
202605,CNU,충남대학교,14,경로,47,65
202605,CNU,충남대학교,15,경로,52,54
202605,CNU,충남대학교,16,경로,62,51
202605,CNU,충남대학교,17,경로,51,35
202605,CNU,충남대학교,18,경로,29,32
202605,CNU,충남대학교,19,경로,22,15
202605,CNU,충남대학교,20,경로,14,5
202605,CNU,충남대학교,21,경로,4,2
202605,CNU,충남대학교,22,경로,23,1
202605,CNU,충남대학교,09,장애인,0,1
202605,CNU,충남대학교,10,장애인,0,1
202605,CNU,충남대학교,12,장애인,1,0
202605,CNU,충남대학교,16,장애인,0,1
202605,CNU,충남대학교,21,장애인,0,3
202605,CNU,충남대학교,22,장애인,0,12
202605,CNU,충남대학교,10,국가유공자,1,0
202605,CNU,충남대학교,11,국가유공자,1,0
202605,CNU,충남대학교,12,국가유공자,2,0
202605,CNU,충남대학교,13,국가유공자,3,0
202605,CNU,충남대학교,14,국가유공자,1,0
202605,CNU,충남대학교,15,국가유공자,4,0
202605,CNU,충남대학교,16,국가유공자,1,1
202605,CNU,충남대학교,17,국가유공자,0,2
202605,CNU,충남대학교,06,일반인,64,44
202605,CNU,충남대학교,07,일반인,71,57
202605,CNU,충남대학교,08,일반인,137,278
202605,CNU,충남대학교,09,일반인,185,367
202605,CNU,충남대학교,10,일반인,142,331
202605,CNU,충남대학교,11,일반인,170,187
202605,CNU,충남대학교,12,일반인,183,242
202605,CNU,충남대학교,13,일반인,171,172
202605,CNU,충남대학교,14,일반인,190,160
202605,CNU,충남대학교,15,일반인,320,101
202605,CNU,충남대학교,16,일반인,516,95
202605,CNU,충남대학교,17,일반인,550,116
202605,CNU,충남대학교,18,일반인,585,158
202605,CNU,충남대학교,19,일반인,203,65
202605,CNU,충남대학교,20,일반인,254,66
202605,CNU,충남대학교,21,일반인,303,80
202605,CNU,충남대학교,22,일반인,297,47
202605,CNU,충남대학교,23,일반인,106,25
202605,CNU,충남대학교,12,어린이,0,2
202605,CNU,충남대학교,13,어린이,2,0
202605,CNU,충남대학교,14,어린이,1,3
202605,CNU,충남대학교,15,어린이,2,0
202605,CNU,충남대학교,16,어린이,1,0
202605,CNU,충남대학교,17,어린이,0,2
202605,CNU,충남대학교,18,어린이,2,0
202605,CNU,충남대학교,07,청소년,10,1
202605,CNU,충남대학교,08,청소년,3,18
202605,CNU,충남대학교,09,청소년,2,40
202605,CNU,충남대학교,10,청소년,11,23
202605,CNU,충남대학교,11,청소년,11,19
202605,CNU,충남대학교,12,청소년,9,24
202605,CNU,충남대학교,13,청소년,14,14
202605,CNU,충남대학교,14,청소년,13,11
202605,CNU,충남대학교,15,청소년,18,21
202605,CNU,충남대학교,16,청소년,48,12
202605,CNU,충남대학교,17,청소년,55,11
202605,CNU,충남대학교,18,청소년,34,6
202605,CNU,충남대학교,19,청소년,11,6
202605,CNU,충남대학교,20,청소년,14,7
202605,CNU,충남대학교,21,청소년,32,17
202605,CNU,충남대학교,22,청소년,34,7
202605,CNU,충남대학교,23,청소년,7,2
202605,CNU,충남대학교,06,경로,23,16
202605,CNU,충남대학교,07,경로,17,39
202605,CNU,충남대학교,08,경로,35,17
202605,CNU,충남대학교,09,경로,43,17
202605,CNU,충남대학교,10,경로,36,24
202605,CNU,충남대학교,11,경로,31,19
202605,CNU,충남대학교,12,경로,41,29
202605,CNU,충남대학교,13,경로,43,25
202605,CNU,충남대학교,14,경로,54,31
202605,CNU,충남대학교,15,경로,33,23
202605,CNU,충남대학교,16,경로,34,27
202605,CNU,충남대학교,17,경로,28,23
202605,CNU,충남대학교,18,경로,18,16
202605,CNU,충남대학교,19,경로,15,11
202605,CNU,충남대학교,20,경로,12,16
202605,CNU,충남대학교,21,경로,6,6
202605,CNU,충남대학교,22,경로,2,2
202605,CNU,충남대학교,23,경로,1,0
202605,CNU,충남대학교,08,장애인,1,0
202605,CNU,충남대학교,11,장애인,1,0
202605,CNU,충남대학교,14,장애인,1,1
202605,CNU,충남대학교,15,장애인,1,0
202605,CNU,충남대학교,18,장애인,0,1
202605,CNU,충남대학교,19,장애인,0,1
202605,CNU,충남대학교,21,장애인,3,0
202605,CNU,충남대학교,22,장애인,5,0
202605,CNU,충남대학교,23,장애인,6,0
202605,CNU,충남대학교,10,국가유공자,0,2
202605,CNU,충남대학교,12,국가유공자,1,0
202605,CNU,충남대학교,15,국가유공자,2,0
202605,CNU,충남대학교,06,일반인,23,67
202605,CNU,충남대학교,07,일반인,19,147
202605,CNU,충남대학교,08,일반인,21,212
202605,CNU,충남대학교,09,일반인,32,289
202605,CNU,충남대학교,10,일반인,32,130
202605,CNU,충남대학교,11,일반인,41,209
202605,CNU,충남대학교,12,일반인,55,224
202605,CNU,충남대학교,13,일반인,33,258
202605,CNU,충남대학교,14,일반인,41,291
202605,CNU,충남대학교,15,일반인,62,466
202605,CNU,충남대학교,16,일반인,61,289
202605,CNU,충남대학교,17,일반인,99,490
202605,CNU,충남대학교,18,일반인,66,529
202605,CNU,충남대학교,19,일반인,55,456
202605,CNU,충남대학교,20,일반인,57,386
202605,CNU,충남대학교,21,일반인,92,401
202605,CNU,충남대학교,22,일반인,67,263
202605,CNU,충남대학교,23,일반인,6,14
202605,CNU,충남대학교,12,어린이,0,4
202605,CNU,충남대학교,13,어린이,0,9
202605,CNU,충남대학교,14,어린이,0,2
202605,CNU,충남대학교,15,어린이,0,8
202605,CNU,충남대학교,16,어린이,0,4
202605,CNU,충남대학교,17,어린이,1,3
202605,CNU,충남대학교,18,어린이,0,4
202605,CNU,충남대학교,19,어린이,0,2
202605,CNU,충남대학교,20,어린이,0,1
202605,CNU,충남대학교,21,어린이,1,0
202605,CNU,충남대학교,22,어린이,0,2
202605,CNU,충남대학교,06,청소년,2,2
202605,CNU,충남대학교,08,청소년,3,7
202605,CNU,충남대학교,09,청소년,1,12
202605,CNU,충남대학교,10,청소년,2,12
202605,CNU,충남대학교,11,청소년,3,8
202605,CNU,충남대학교,12,청소년,4,29
202605,CNU,충남대학교,13,청소년,2,32
202605,CNU,충남대학교,14,청소년,8,30
202605,CNU,충남대학교,15,청소년,7,64
202605,CNU,충남대학교,16,청소년,4,26
202605,CNU,충남대학교,17,청소년,11,41
202605,CNU,충남대학교,18,청소년,4,28
202605,CNU,충남대학교,19,청소년,3,14
202605,CNU,충남대학교,20,청소년,4,27
202605,CNU,충남대학교,21,청소년,2,65
202605,CNU,충남대학교,22,청소년,2,31
202605,CNU,충남대학교,06,경로,5,18
202605,CNU,충남대학교,07,경로,4,15
202605,CNU,충남대학교,08,경로,3,11
202605,CNU,충남대학교,09,경로,7,17
202605,CNU,충남대학교,10,경로,5,25
202605,CNU,충남대학교,11,경로,6,16
202605,CNU,충남대학교,12,경로,11,31
202605,CNU,충남대학교,13,경로,3,31
202605,CNU,충남대학교,14,경로,5,60
202605,CNU,충남대학교,15,경로,8,60
202605,CNU,충남대학교,16,경로,5,41
202605,CNU,충남대학교,17,경로,7,18
202605,CNU,충남대학교,18,경로,3,14
202605,CNU,충남대학교,19,경로,1,11
202605,CNU,충남대학교,20,경로,5,27
202605,CNU,충남대학교,21,경로,5,3
202605,CNU,충남대학교,12,장애인,0,1
202605,CNU,충남대학교,13,장애인,0,2
202605,CNU,충남대학교,14,장애인,0,3
202605,CNU,충남대학교,15,장애인,0,3
202605,CNU,충남대학교,16,장애인,1,1
202605,CNU,충남대학교,11,국가유공자,0,1
202605,CNU,충남대학교,13,국가유공자,1,1
202605,CNU,충남대학교,15,국가유공자,0,7
202605,CNU,충남대학교,16,국가유공자,0,1
202605,CNU,충남대학교,17,국가유공자,1,0
202605,CNU,충남대학교,19,국가유공자,0,1
202605,CNU,충남대학교,20,국가유공자,0,1
202605,CNU,충남대학교,21,국가유공자,0,2
202605,CNU,충남대학교,22,국가유공자,1,0
202605,CNU,충남대학교,05,일반인,15,2
202605,CNU,충남대학교,06,일반인,34,2
202605,CNU,충남대학교,07,일반인,124,8
202605,CNU,충남대학교,08,일반인,197,49
202605,CNU,충남대학교,09,일반인,145,54
202605,CNU,충남대학교,10,일반인,202,49
202605,CNU,충남대학교,11,일반인,163,34
202605,CNU,충남대학교,12,일반인,297,27
202605,CNU,충남대학교,13,일반인,235,31
202605,CNU,충남대학교,14,일반인,172,20
202605,CNU,충남대학교,15,일반인,265,31
202605,CNU,충남대학교,16,일반인,242,27
202605,CNU,충남대학교,17,일반인,306,29
202605,CNU,충남대학교,18,일반인,284,30
202605,CNU,충남대학교,19,일반인,177,22
202605,CNU,충남대학교,20,일반인,103,20
202605,CNU,충남대학교,21,일반인,165,27
202605,CNU,충남대학교,22,일반인,133,6
202605,CNU,충남대학교,23,일반인,72,11
202605,CNU,충남대학교,08,어린이,2,0
202605,CNU,충남대학교,10,어린이,2,0
202605,CNU,충남대학교,11,어린이,2,0
202605,CNU,충남대학교,12,어린이,1,0
202605,CNU,충남대학교,14,어린이,1,0
202605,CNU,충남대학교,15,어린이,2,0
202605,CNU,충남대학교,16,어린이,2,0
202605,CNU,충남대학교,17,어린이,2,0
202605,CNU,충남대학교,18,어린이,3,0
202605,CNU,충남대학교,06,청소년,2,0
202605,CNU,충남대학교,07,청소년,2,0
202605,CNU,충남대학교,08,청소년,9,4
202605,CNU,충남대학교,09,청소년,12,2
202605,CNU,충남대학교,10,청소년,3,2
202605,CNU,충남대학교,11,청소년,7,0
202605,CNU,충남대학교,12,청소년,22,6
202605,CNU,충남대학교,13,청소년,15,5
202605,CNU,충남대학교,14,청소년,23,1
202605,CNU,충남대학교,15,청소년,18,5
202605,CNU,충남대학교,16,청소년,36,5
202605,CNU,충남대학교,17,청소년,18,5
202605,CNU,충남대학교,18,청소년,32,1
202605,CNU,충남대학교,19,청소년,20,2
202605,CNU,충남대학교,20,청소년,6,1
202605,CNU,충남대학교,21,청소년,8,1
202605,CNU,충남대학교,22,청소년,3,1
202605,CNU,충남대학교,23,청소년,6,0
202605,CNU,충남대학교,05,경로,4,0
202605,CNU,충남대학교,07,경로,0,3
202605,CNU,충남대학교,08,경로,2,4
202605,CNU,충남대학교,09,경로,4,4
202605,CNU,충남대학교,10,경로,5,3
202605,CNU,충남대학교,11,경로,3,1
202605,CNU,충남대학교,12,경로,13,1
202605,CNU,충남대학교,13,경로,7,3
202605,CNU,충남대학교,14,경로,6,3
202605,CNU,충남대학교,15,경로,19,2
202605,CNU,충남대학교,16,경로,6,0
202605,CNU,충남대학교,17,경로,5,2
202605,CNU,충남대학교,18,경로,9,3
202605,CNU,충남대학교,19,경로,3,0
202605,CNU,충남대학교,20,경로,3,0
202605,CNU,충남대학교,21,경로,1,0
202605,CNU,충남대학교,22,경로,0,1
202605,CNU,충남대학교,13,장애인,0,1
202605,CNU,충남대학교,05,국가유공자,6,0
202605,CNU,충남대학교,08,국가유공자,3,0
202605,CNU,충남대학교,11,국가유공자,1,0
202605,CNU,충남대학교,12,국가유공자,2,0
202605,CNU,충남대학교,06,일반인,42,76
202605,CNU,충남대학교,07,일반인,95,56
202605,CNU,충남대학교,08,일반인,183,122
202605,CNU,충남대학교,09,일반인,120,151
202605,CNU,충남대학교,10,일반인,118,117
202605,CNU,충남대학교,11,일반인,106,109
202605,CNU,충남대학교,12,일반인,156,90
202605,CNU,충남대학교,13,일반인,52,117
202605,CNU,충남대학교,14,일반인,79,82
202605,CNU,충남대학교,15,일반인,45,87
202605,CNU,충남대학교,16,일반인,91,89
202605,CNU,충남대학교,17,일반인,72,67
202605,CNU,충남대학교,18,일반인,111,81
202605,CNU,충남대학교,19,일반인,96,64
202605,CNU,충남대학교,20,일반인,94,39
