날짜,노드,대여,야간대여,시전체대여,시전체야간
2024-12-14,kiom,1,0,8446,1144
2024-12-14,kribb,8,0,8446,1144
2024-12-14,krict,6,0,8446,1144
2024-12-14,단지_KTG중앙연구원,3,0,8446,1144
2024-12-14,단지_연구단지네거리,5,1,8446,1144
2024-12-14,단지_연구단지운동장,15,0,8446,1144
2024-12-14,단지_한화솔루션,3,0,8446,1144
2024-12-14,대조_충남대,144,19,8446,1144
2024-12-15,kier,1,0,4385,847
2024-12-15,kribb,9,3,4385,847
2024-12-15,단지_KTG중앙연구원,2,0,4385,847
2024-12-15,단지_연구단지네거리,3,0,4385,847
2024-12-15,단지_연구단지운동장,9,0,4385,847
2024-12-15,대조_충남대,71,11,4385,847
2024-12-16,etri,4,0,8198,965
2024-12-16,ibs,1,0,8198,965
2024-12-16,kier,10,0,8198,965
2024-12-16,kiom,1,0,8198,965
2024-12-16,kribb,22,1,8198,965
2024-12-16,krict,8,0,8198,965
2024-12-16,단지_KTG중앙연구원,1,0,8198,965
2024-12-16,단지_LG생활건강,1,0,8198,965
2024-12-16,단지_연구단지네거리,4,0,8198,965
2024-12-16,단지_연구단지운동장,13,1,8198,965
2024-12-16,단지_한화솔루션,5,1,8198,965
2024-12-16,대조_충남대,190,13,8198,965
2024-12-17,etri,3,0,9708,1298
2024-12-17,ibs,3,0,9708,1298
2024-12-17,kier,3,0,9708,1298
2024-12-17,kiom,1,0,9708,1298
2024-12-17,kribb,19,1,9708,1298
2024-12-17,krict,6,0,9708,1298
2024-12-17,단지_KTG중앙연구원,1,1,9708,1298
2024-12-17,단지_LG생활건강,1,0,9708,1298
2024-12-17,단지_연구단지네거리,7,0,9708,1298
2024-12-17,단지_연구단지운동장,10,0,9708,1298
2024-12-17,단지_한화솔루션,3,0,9708,1298
2024-12-17,대조_충남대,188,15,9708,1298
2024-12-18,etri,2,0,9006,1172
2024-12-18,ibs,2,0,9006,1172
2024-12-18,kier,6,0,9006,1172
2024-12-18,kiom,1,0,9006,1172
2024-12-18,kribb,14,1,9006,1172
2024-12-18,krict,6,0,9006,1172
2024-12-18,단지_KTG중앙연구원,4,0,9006,1172
2024-12-18,단지_연구단지네거리,5,0,9006,1172
2024-12-18,단지_연구단지운동장,8,1,9006,1172
2024-12-18,단지_한화솔루션,3,0,9006,1172
2024-12-18,대조_충남대,175,15,9006,1172
2024-12-19,etri,2,0,9234,1184
2024-12-19,ibs,2,0,9234,1184
2024-12-19,kier,5,0,9234,1184
2024-12-19,kiom,1,1,9234,1184
2024-12-19,kribb,20,2,9234,1184
2024-12-19,krict,7,0,9234,1184
2024-12-19,단지_LG생활건강,1,0,9234,1184
2024-12-19,단지_연구단지네거리,4,0,9234,1184
2024-12-19,단지_연구단지운동장,11,2,9234,1184
2024-12-19,단지_한화솔루션,1,0,9234,1184
2024-12-19,대조_충남대,156,14,9234,1184
2024-12-20,etri,2,0,9427,744
2024-12-20,kier,6,0,9427,744
2024-12-20,kribb,23,3,9427,744
2024-12-20,krict,5,0,9427,744
2024-12-20,단지_KTG중앙연구원,6,0,9427,744
2024-12-20,단지_연구단지네거리,13,1,9427,744
2024-12-20,단지_연구단지운동장,17,0,9427,744
2024-12-20,단지_한화솔루션,7,0,9427,744
2024-12-20,대조_충남대,204,12,9427,744
2024-12-21,etri,2,0,5052,841
2024-12-21,kribb,4,0,5052,841
2024-12-21,단지_KTG중앙연구원,1,0,5052,841
2024-12-21,단지_연구단지네거리,4,0,5052,841
2024-12-21,단지_연구단지운동장,11,2,5052,841
2024-12-21,단지_한화솔루션,1,0,5052,841
2024-12-21,대조_충남대,80,11,5052,841
2024-12-22,kier,2,0,5810,702
2024-12-22,kribb,13,0,5810,702
2024-12-22,단지_KTG중앙연구원,6,0,5810,702
2024-12-22,단지_연구단지네거리,7,0,5810,702
2024-12-22,단지_연구단지운동장,8,2,5810,702
2024-12-22,단지_한화솔루션,1,0,5810,702
2024-12-22,대조_충남대,91,20,5810,702
2024-12-23,etri,5,0,8621,1153
2024-12-23,kier,1,0,8621,1153
2024-12-23,kribb,15,0,8621,1153
2024-12-23,krict,8,0,8621,1153
2024-12-23,단지_KTG중앙연구원,1,0,8621,1153
2024-12-23,단지_LG생활건강,1,1,8621,1153
2024-12-23,단지_연구단지네거리,5,1,8621,1153
2024-12-23,단지_연구단지운동장,9,1,8621,1153
2024-12-23,대조_충남대,111,20,8621,1153
2024-12-24,etri,6,0,9093,1055
2024-12-24,ibs,1,0,9093,1055
2024-12-24,kier,7,0,9093,1055
2024-12-24,kribb,17,0,9093,1055
2024-12-24,krict,8,0,9093,1055
2024-12-24,단지_KTG중앙연구원,3,0,9093,1055
2024-12-24,단지_LG생활건강,1,0,9093,1055
2024-12-24,단지_연구단지네거리,10,1,9093,1055
2024-12-24,단지_연구단지운동장,13,0,9093,1055
2024-12-24,단지_한화솔루션,4,1,9093,1055
2024-12-24,대조_충남대,125,6,9093,1055
2024-12-25,etri,1,0,7212,1022
2024-12-25,ibs,3,0,7212,1022
2024-12-25,kribb,8,0,7212,1022
2024-12-25,단지_KTG중앙연구원,2,0,7212,1022
2024-12-25,단지_LG생활건강,1,0,7212,1022
2024-12-25,단지_연구단지네거리,4,1,7212,1022
2024-12-25,단지_연구단지운동장,8,0,7212,1022
2024-12-25,단지_한화솔루션,3,0,7212,1022
2024-12-25,대조_충남대,118,15,7212,1022
2024-12-26,etri,4,0,7974,1088
2024-12-26,ibs,1,0,7974,1088
2024-12-26,kier,5,1,7974,1088
2024-12-26,kribb,15,0,7974,1088
2024-12-26,krict,8,0,7974,1088
2024-12-26,단지_KTG중앙연구원,6,1,7974,1088
2024-12-26,단지_LG생활건강,5,0,7974,1088
2024-12-26,단지_연구단지네거리,8,1,7974,1088
2024-12-26,단지_연구단지운동장,11,0,7974,1088
2024-12-26,단지_한화솔루션,8,0,7974,1088
2024-12-26,대조_충남대,167,17,7974,1088
2024-12-27,etri,1,0,7590,632
2024-12-27,kier,4,0,7590,632
2024-12-27,kiom,1,1,7590,632
2024-12-27,kribb,22,0,7590,632
2024-12-27,krict,5,0,7590,632
2024-12-27,단지_KTG중앙연구원,3,0,7590,632
2024-12-27,단지_LG생활건강,1,0,7590,632
2024-12-27,단지_연구단지네거리,7,0,7590,632
2024-12-27,단지_연구단지운동장,13,1,7590,632
2024-12-27,단지_한화솔루션,3,1,7590,632
2024-12-27,대조_충남대,164,8,7590,632
2024-12-28,kier,1,0,5958,838
2024-12-28,kiom,1,0,5958,838
2024-12-28,kribb,8,2,5958,838
2024-12-28,단지_KTG중앙연구원,2,0,5958,838
2024-12-28,단지_연구단지네거리,10,1,5958,838
2024-12-28,단지_연구단지운동장,10,1,5958,838
2024-12-28,단지_한화솔루션,3,0,5958,838
2024-12-28,대조_충남대,78,10,5958,838
2024-12-29,etri,1,0,6234,801
2024-12-29,ibs,1,0,6234,801
2024-12-29,kier,2,0,6234,801
2024-12-29,kribb,8,1,6234,801
2024-12-29,단지_KTG중앙연구원,5,0,6234,801
2024-12-29,단지_연구단지네거리,7,1,6234,801
2024-12-29,단지_연구단지운동장,12,0,6234,801
2024-12-29,단지_한화솔루션,2,0,6234,801
2024-12-29,대조_충남대,110,22,6234,801
2024-12-30,etri,2,0,9165,1301
2024-12-30,ibs,2,0,9165,1301
2024-12-30,kier,5,0,9165,1301
2024-12-30,kiom,1,0,9165,1301
2024-12-30,kribb,8,0,9165,1301
2024-12-30,krict,3,0,9165,1301
2024-12-30,단지_KTG중앙연구원,4,1,9165,1301
2024-12-30,단지_연구단지네거리,5,0,9165,1301
2024-12-30,단지_연구단지운동장,16,0,9165,1301
2024-12-30,단지_한화솔루션,1,1,9165,1301
2024-12-30,대조_충남대,167,24,9165,1301
2024-12-31,etri,1,0,8933,1009
2024-12-31,kier,5,0,8933,1009
2024-12-31,kribb,7,0,8933,1009
2024-12-31,krict,1,0,8933,1009
2024-12-31,단지_KTG중앙연구원,1,0,8933,1009
2024-12-31,단지_연구단지네거리,12,1,8933,1009
2024-12-31,단지_연구단지운동장,16,2,8933,1009
2024-12-31,단지_한화솔루션,2,0,8933,1009
2024-12-31,대조_충남대,147,12,8933,1009
2025-01-01,ibs,1,0,6672,788
2025-01-01,kier,3,0,6672,788
2025-01-01,kribb,6,1,6672,788
2025-01-01,단지_KTG중앙연구원,2,0,6672,788
2025-01-01,단지_연구단지네거리,6,1,6672,788
2025-01-01,단지_연구단지운동장,2,0,6672,788
2025-01-01,단지_한화솔루션,5,1,6672,788
2025-01-01,대조_충남대,102,11,6672,788
2025-01-02,etri,5,0,8426,1030
2025-01-02,ibs,3,0,8426,1030
2025-01-02,kier,12,0,8426,1030
2025-01-02,kribb,10,2,8426,1030
2025-01-02,krict,3,1,8426,1030
2025-01-02,단지_KTG중앙연구원,7,1,8426,1030
2025-01-02,단지_연구단지네거리,6,0,8426,1030
2025-01-02,단지_연구단지운동장,10,1,8426,1030
2025-01-02,단지_한화솔루션,3,0,8426,1030
2025-01-02,대조_충남대,179,5,8426,1030
2025-01-03,etri,2,0,8463,1104
2025-01-03,kier,7,1,8463,1104
2025-01-03,kribb,16,0,8463,1104
2025-01-03,krict,3,0,8463,1104
2025-01-03,단지_KTG중앙연구원,2,0,8463,1104
2025-01-03,단지_LG생활건강,2,0,8463,1104
2025-01-03,단지_연구단지네거리,6,0,8463,1104
2025-01-03,단지_연구단지운동장,13,2,8463,1104
2025-01-03,단지_한화솔루션,4,0,8463,1104
2025-01-03,대조_충남대,134,13,8463,1104
2025-01-04,etri,1,0,7588,892
2025-01-04,ibs,2,0,7588,892
2025-01-04,kier,2,0,7588,892
2025-01-04,kribb,2,0,7588,892
2025-01-04,krict,1,0,7588,892
2025-01-04,단지_KTG중앙연구원,1,0,7588,892
2025-01-04,단지_연구단지네거리,4,1,7588,892
2025-01-04,단지_연구단지운동장,8,1,7588,892
2025-01-04,단지_한화솔루션,2,0,7588,892
2025-01-04,대조_충남대,99,17,7588,892
2025-01-05,kier,2,1,4724,700
2025-01-05,kribb,4,1,4724,700
2025-01-05,krict,1,0,4724,700
2025-01-05,단지_KTG중앙연구원,3,0,4724,700
2025-01-05,단지_연구단지네거리,3,0,4724,700
2025-01-05,단지_연구단지운동장,4,0,4724,700
2025-01-05,단지_한화솔루션,1,0,4724,700
2025-01-05,대조_충남대,78,17,4724,700
2025-01-06,etri,1,0,6103,823
2025-01-06,kier,5,0,6103,823
2025-01-06,kiom,2,0,6103,823
2025-01-06,kribb,8,1,6103,823
2025-01-06,krict,3,0,6103,823
2025-01-06,단지_KTG중앙연구원,2,0,6103,823
2025-01-06,단지_LG생활건강,2,0,6103,823
2025-01-06,단지_연구단지네거리,3,0,6103,823
2025-01-06,단지_연구단지운동장,9,0,6103,823
2025-01-06,단지_한화솔루션,1,0,6103,823
2025-01-06,대조_충남대,133,11,6103,823
2025-01-07,etri,3,0,5293,675
2025-01-07,ibs,1,0,5293,675
2025-01-07,kier,4,0,5293,675
2025-01-07,kribb,8,0,5293,675
2025-01-07,krict,3,0,5293,675
2025-01-07,단지_KTG중앙연구원,1,0,5293,675
2025-01-07,단지_연구단지네거리,5,2,5293,675
2025-01-07,단지_연구단지운동장,11,1,5293,675
2025-01-07,단지_한화솔루션,5,1,5293,675
2025-01-07,대조_충남대,107,21,5293,675
2025-01-08,etri,2,0,4313,687
2025-01-08,ibs,1,0,4313,687
2025-01-08,kier,2,0,4313,687
2025-01-08,kribb,7,0,4313,687
2025-01-08,krict,2,0,4313,687
2025-01-08,단지_LG생활건강,1,0,4313,687
2025-01-08,단지_연구단지네거리,2,0,4313,687
2025-01-08,단지_연구단지운동장,4,0,4313,687
2025-01-08,단지_한화솔루션,1,0,4313,687
2025-01-08,대조_충남대,91,10,4313,687
2025-01-09,etri,1,1,3773,441
2025-01-09,kier,4,0,3773,441
2025-01-09,kribb,7,0,3773,441
2025-01-09,krict,1,0,3773,441
2025-01-09,단지_연구단지네거리,1,0,3773,441
2025-01-09,단지_연구단지운동장,4,0,3773,441
2025-01-09,단지_한화솔루션,1,0,3773,441
2025-01-09,대조_충남대,100,2,3773,441
2025-01-10,etri,2,0,5332,776
2025-01-10,kier,1,0,5332,776
2025-01-10,kribb,4,0,5332,776
2025-01-10,단지_KTG중앙연구원,1,0,5332,776
2025-01-10,단지_연구단지네거리,4,1,5332,776
2025-01-10,단지_연구단지운동장,3,1,5332,776
2025-01-10,단지_한화솔루션,2,0,5332,776
2025-01-10,대조_충남대,115,10,5332,776
2025-01-11,ibs,3,0,5126,716
2025-01-11,kier,1,0,5126,716
2025-01-11,kribb,5,0,5126,716
2025-01-11,krict,1,0,5126,716
2025-01-11,단지_KTG중앙연구원,3,0,5126,716
2025-01-11,단지_연구단지네거리,1,1,5126,716
2025-01-11,단지_연구단지운동장,4,1,5126,716
2025-01-11,단지_한화솔루션,1,0,5126,716
2025-01-11,대조_충남대,58,12,5126,716
2025-01-12,ibs,4,0,5092,651
2025-01-12,kier,1,0,5092,651
2025-01-12,kribb,6,0,5092,651
2025-01-12,단지_연구단지네거리,6,1,5092,651
2025-01-12,단지_연구단지운동장,2,0,5092,651
2025-01-12,대조_충남대,93,16,5092,651
2025-01-13,etri,4,0,6914,994
2025-01-13,ibs,6,0,6914,994
2025-01-13,kier,4,0,6914,994
2025-01-13,kribb,6,1,6914,994
2025-01-13,krict,2,1,6914,994
2025-01-13,단지_KTG중앙연구원,1,0,6914,994
2025-01-13,단지_LG생활건강,1,0,6914,994
2025-01-13,단지_연구단지네거리,5,1,6914,994
2025-01-13,단지_연구단지운동장,8,0,6914,994
2025-01-13,대조_충남대,135,15,6914,994
2025-01-14,etri,2,0,7729,1124
2025-01-14,ibs,1,0,7729,1124
2025-01-14,kier,6,0,7729,1124
2025-01-14,kiom,1,0,7729,1124
2025-01-14,kribb,13,2,7729,1124
2025-01-14,krict,3,0,7729,1124
2025-01-14,단지_KTG중앙연구원,4,1,7729,1124
2025-01-14,단지_LG생활건강,2,0,7729,1124
2025-01-14,단지_연구단지네거리,6,1,7729,1124
2025-01-14,단지_연구단지운동장,13,0,7729,1124
2025-01-14,단지_한화솔루션,3,0,7729,1124
2025-01-14,대조_충남대,180,23,7729,1124
2025-01-15,etri,3,0,6968,958
2025-01-15,ibs,2,0,6968,958
2025-01-15,kier,5,0,6968,958
2025-01-15,kribb,16,0,6968,958
2025-01-15,krict,5,2,6968,958
2025-01-15,단지_KTG중앙연구원,2,0,6968,958
2025-01-15,단지_LG생활건강,3,0,6968,958
2025-01-15,단지_연구단지네거리,7,0,6968,958
2025-01-15,단지_연구단지운동장,16,1,6968,958
2025-01-15,단지_한화솔루션,3,0,6968,958
2025-01-15,대조_충남대,145,20,6968,958
2025-01-16,etri,2,0,7795,1112
2025-01-16,ibs,2,0,7795,1112
2025-01-16,kier,6,0,7795,1112
2025-01-16,kribb,12,2,7795,1112
2025-01-16,krict,5,0,7795,1112
2025-01-16,단지_KTG중앙연구원,3,1,7795,1112
2025-01-16,단지_LG생활건강,2,0,7795,1112
2025-01-16,단지_연구단지네거리,5,0,7795,1112
2025-01-16,단지_연구단지운동장,23,2,7795,1112
2025-01-16,단지_한화솔루션,1,0,7795,1112
2025-01-16,대조_충남대,143,22,7795,1112
2025-01-17,etri,4,0,8556,1099
2025-01-17,ibs,5,0,8556,1099
2025-01-17,kier,6,0,8556,1099
2025-01-17,kribb,13,0,8556,1099
2025-01-17,krict,7,0,8556,1099
2025-01-17,단지_KTG중앙연구원,5,0,8556,1099
2025-01-17,단지_LG생활건강,1,0,8556,1099
2025-01-17,단지_연구단지네거리,8,1,8556,1099
2025-01-17,단지_연구단지운동장,18,2,8556,1099
2025-01-17,단지_한화솔루션,4,0,8556,1099
2025-01-17,대조_충남대,154,19,8556,1099
2025-01-18,ibs,1,0,7367,930
2025-01-18,kier,2,0,7367,930
2025-01-18,kribb,6,1,7367,930
2025-01-18,단지_KTG중앙연구원,1,0,7367,930
2025-01-18,단지_연구단지네거리,5,1,7367,930
2025-01-18,단지_연구단지운동장,3,0,7367,930
2025-01-18,대조_충남대,108,14,7367,930
2025-01-19,ibs,2,0,6872,879
2025-01-19,kier,2,0,6872,879
2025-01-19,kiom,3,0,6872,879
2025-01-19,kribb,9,2,6872,879
2025-01-19,krict,3,1,6872,879
2025-01-19,단지_KTG중앙연구원,3,0,6872,879
2025-01-19,단지_연구단지네거리,4,1,6872,879
2025-01-19,단지_연구단지운동장,15,1,6872,879
2025-01-19,대조_충남대,142,22,6872,879
2025-01-20,etri,2,0,8589,1129
2025-01-20,ibs,2,0,8589,1129
2025-01-20,kier,7,0,8589,1129
2025-01-20,kiom,1,1,8589,1129
2025-01-20,kribb,8,2,8589,1129
2025-01-20,krict,6,0,8589,1129
2025-01-20,단지_KTG중앙연구원,6,1,8589,1129
2025-01-20,단지_LG생활건강,1,0,8589,1129
2025-01-20,단지_연구단지네거리,4,0,8589,1129
2025-01-20,단지_연구단지운동장,12,2,8589,1129
2025-01-20,단지_한화솔루션,3,0,8589,1129
2025-01-20,대조_충남대,157,22,8589,1129
2025-01-21,ibs,3,1,8730,1179
2025-01-21,kier,7,0,8730,1179
2025-01-21,kribb,8,1,8730,1179
2025-01-21,krict,5,0,8730,1179
2025-01-21,단지_KTG중앙연구원,2,0,8730,1179
2025-01-21,단지_LG생활건강,1,0,8730,1179
2025-01-21,단지_연구단지네거리,9,2,8730,1179
2025-01-21,단지_연구단지운동장,7,2,8730,1179
2025-01-21,단지_한화솔루션,1,0,8730,1179
2025-01-21,대조_충남대,157,17,8730,1179
2025-01-22,etri,1,0,9333,1325
2025-01-22,kier,4,1,9333,1325
2025-01-22,kribb,14,0,9333,1325
2025-01-22,krict,4,0,9333,1325
2025-01-22,단지_KTG중앙연구원,5,0,9333,1325
2025-01-22,단지_LG생활건강,2,0,9333,1325
2025-01-22,단지_연구단지네거리,6,4,9333,1325
2025-01-22,단지_연구단지운동장,11,0,9333,1325
2025-01-22,단지_한화솔루션,3,0,9333,1325
2025-01-22,대조_충남대,162,28,9333,1325
2025-01-23,etri,3,0,9778,1374
2025-01-23,kier,5,0,9778,1374
2025-01-23,kribb,16,4,9778,1374
2025-01-23,krict,2,0,9778,1374
2025-01-23,단지_KTG중앙연구원,3,0,9778,1374
2025-01-23,단지_LG생활건강,2,1,9778,1374
2025-01-23,단지_연구단지네거리,8,1,9778,1374
2025-01-23,단지_연구단지운동장,14,1,9778,1374
2025-01-23,단지_한화솔루션,1,0,9778,1374
2025-01-23,대조_충남대,149,16,9778,1374
2025-01-24,etri,5,0,10323,1180
2025-01-24,ibs,2,0,10323,1180
2025-01-24,kier,5,0,10323,1180
2025-01-24,kribb,10,0,10323,1180
2025-01-24,krict,4,0,10323,1180
2025-01-24,단지_KTG중앙연구원,7,1,10323,1180
2025-01-24,단지_LG생활건강,2,0,10323,1180
2025-01-24,단지_연구단지네거리,11,2,10323,1180
2025-01-24,단지_연구단지운동장,7,2,10323,1180
2025-01-24,단지_한화솔루션,7,0,10323,1180
2025-01-24,대조_충남대,136,18,10323,1180
2025-01-25,etri,2,0,8858,1129
2025-01-25,ibs,1,0,8858,1129
2025-01-25,kribb,2,0,8858,1129
2025-01-25,단지_KTG중앙연구원,1,0,8858,1129
2025-01-25,단지_연구단지네거리,10,0,8858,1129
2025-01-25,단지_연구단지운동장,11,1,8858,1129
2025-01-25,단지_한화솔루션,1,0,8858,1129
2025-01-25,대조_충남대,98,8,8858,1129
2025-01-26,etri,1,0,7286,900
2025-01-26,kier,1,0,7286,900
2025-01-26,kribb,1,0,7286,900
2025-01-26,krict,2,0,7286,900
2025-01-26,단지_KTG중앙연구원,4,0,7286,900
2025-01-26,단지_연구단지네거리,1,0,7286,900
2025-01-26,단지_연구단지운동장,8,0,7286,900
2025-01-26,단지_한화솔루션,2,0,7286,900
2025-01-26,대조_충남대,72,8,7286,900
2025-01-27,etri,1,0,3060,415
2025-01-27,kiom,1,0,3060,415
2025-01-27,단지_연구단지운동장,1,0,3060,415
2025-01-27,단지_한화솔루션,1,0,3060,415
2025-01-27,대조_충남대,34,2,3060,415
2025-01-28,kribb,1,0,1285,227
2025-01-28,대조_충남대,15,2,1285,227
2025-01-29,단지_KTG중앙연구원,1,1,1640,387
2025-01-29,단지_한화솔루션,1,0,1640,387
2025-01-29,대조_충남대,21,3,1640,387
2025-01-30,ibs,1,0,3813,578
2025-01-30,kier,3,1,3813,578
2025-01-30,kribb,1,0,3813,578
2025-01-30,단지_KTG중앙연구원,1,0,3813,578
2025-01-30,단지_연구단지네거리,1,0,3813,578
2025-01-30,단지_연구단지운동장,1,0,3813,578
2025-01-30,단지_한화솔루션,5,1,3813,578
2025-01-30,대조_충남대,47,8,3813,578
2025-01-31,etri,6,0,7744,1052
2025-01-31,ibs,1,0,7744,1052
2025-01-31,kier,2,0,7744,1052
2025-01-31,kribb,2,0,7744,1052
2025-01-31,krict,1,0,7744,1052
2025-01-31,단지_KTG중앙연구원,2,0,7744,1052
2025-01-31,단지_연구단지네거리,8,0,7744,1052
2025-01-31,단지_연구단지운동장,10,0,7744,1052
2025-01-31,단지_한화솔루션,1,0,7744,1052
2025-01-31,대조_충남대,108,18,7744,1052
2025-02-01,etri,2,0,7135,1077
2025-02-01,ibs,1,0,7135,1077
2025-02-01,kier,2,0,7135,1077
2025-02-01,kribb,4,1,7135,1077
2025-02-01,krict,2,0,7135,1077
2025-02-01,단지_KTG중앙연구원,2,0,7135,1077
2025-02-01,단지_연구단지네거리,9,1,7135,1077
2025-02-01,단지_연구단지운동장,7,0,7135,1077
2025-02-01,단지_한화솔루션,2,0,7135,1077
2025-02-01,대조_충남대,97,7,7135,1077
2025-02-02,ibs,2,0,7297,885
2025-02-02,kiom,2,0,7297,885
2025-02-02,kribb,6,0,7297,885
2025-02-02,krict,2,0,7297,885
2025-02-02,단지_KTG중앙연구원,2,0,7297,885
2025-02-02,단지_LG생활건강,1,0,7297,885
2025-02-02,단지_연구단지네거리,6,0,7297,885
2025-02-02,단지_연구단지운동장,11,1,7297,885
2025-02-02,대조_충남대,114,9,7297,885
2025-02-03,etri,4,0,6399,726
2025-02-03,ibs,2,0,6399,726
2025-02-03,kier,3,0,6399,726
2025-02-03,kribb,13,2,6399,726
2025-02-03,krict,3,0,6399,726
2025-02-03,단지_KTG중앙연구원,5,0,6399,726
2025-02-03,단지_연구단지네거리,2,0,6399,726
2025-02-03,단지_연구단지운동장,5,0,6399,726
2025-02-03,단지_한화솔루션,2,0,6399,726
2025-02-03,대조_충남대,114,13,6399,726
2025-02-04,etri,3,1,5278,721
2025-02-04,ibs,2,0,5278,721
2025-02-04,kier,4,0,5278,721
2025-02-04,kribb,5,1,5278,721
2025-02-04,krict,1,0,5278,721
2025-02-04,단지_KTG중앙연구원,1,0,5278,721
2025-02-04,단지_연구단지네거리,7,1,5278,721
2025-02-04,단지_연구단지운동장,7,1,5278,721
2025-02-04,대조_충남대,95,7,5278,721
2025-02-05,etri,2,0,5782,732
2025-02-05,ibs,2,0,5782,732
2025-02-05,kier,3,0,5782,732
2025-02-05,kribb,12,3,5782,732
2025-02-05,krict,3,1,5782,732
2025-02-05,단지_KTG중앙연구원,4,0,5782,732
2025-02-05,단지_LG생활건강,1,1,5782,732
2025-02-05,단지_연구단지네거리,7,1,5782,732
2025-02-05,단지_연구단지운동장,5,0,5782,732
2025-02-05,단지_한화솔루션,2,0,5782,732
2025-02-05,대조_충남대,86,9,5782,732
2025-02-06,etri,1,1,5260,311
2025-02-06,kier,5,1,5260,311
2025-02-06,kiom,1,0,5260,311
2025-02-06,kribb,7,0,5260,311
2025-02-06,krict,2,0,5260,311
2025-02-06,단지_KTG중앙연구원,2,0,5260,311
2025-02-06,단지_LG생활건강,1,0,5260,311
2025-02-06,단지_연구단지네거리,19,3,5260,311
2025-02-06,단지_연구단지운동장,12,3,5260,311
2025-02-06,단지_한화솔루션,3,0,5260,311
2025-02-06,대조_충남대,105,3,5260,311
2025-02-07,ibs,2,2,2341,349
2025-02-07,kier,1,0,2341,349
2025-02-07,kribb,6,0,2341,349
2025-02-07,krict,1,0,2341,349
2025-02-07,단지_KTG중앙연구원,2,0,2341,349
2025-02-07,단지_LG생활건강,3,0,2341,349
2025-02-07,단지_연구단지네거리,4,0,2341,349
2025-02-07,단지_연구단지운동장,5,0,2341,349
2025-02-07,대조_충남대,38,3,2341,349
2025-02-08,ibs,2,0,3342,492
2025-02-08,kribb,11,0,3342,492
2025-02-08,krict,2,0,3342,492
2025-02-08,단지_KTG중앙연구원,1,0,3342,492
2025-02-08,단지_연구단지네거리,2,2,3342,492
2025-02-08,단지_연구단지운동장,4,0,3342,492
2025-02-08,단지_한화솔루션,1,0,3342,492
2025-02-08,대조_충남대,41,4,3342,492
2025-02-09,kier,2,0,4302,606
2025-02-09,kribb,6,2,4302,606
2025-02-09,krict,2,0,4302,606
2025-02-09,단지_KTG중앙연구원,5,1,4302,606
2025-02-09,단지_연구단지네거리,5,0,4302,606
2025-02-09,단지_연구단지운동장,5,0,4302,606
2025-02-09,단지_한화솔루션,1,0,4302,606
2025-02-09,대조_충남대,74,11,4302,606
2025-02-10,etri,4,1,6134,857
2025-02-10,ibs,5,0,6134,857
2025-02-10,kier,7,0,6134,857
2025-02-10,kribb,20,1,6134,857
2025-02-10,단지_KTG중앙연구원,3,0,6134,857
2025-02-10,단지_LG생활건강,2,0,6134,857
2025-02-10,단지_연구단지네거리,5,3,6134,857
2025-02-10,단지_연구단지운동장,10,0,6134,857
2025-02-10,단지_한화솔루션,2,0,6134,857
2025-02-10,대조_충남대,104,9,6134,857
2025-02-11,etri,3,0,8327,1100
2025-02-11,ibs,1,0,8327,1100
2025-02-11,kier,2,0,8327,1100
2025-02-11,kribb,11,0,8327,1100
2025-02-11,krict,6,0,8327,1100
2025-02-11,단지_KTG중앙연구원,6,1,8327,1100
2025-02-11,단지_LG생활건강,2,1,8327,1100
2025-02-11,단지_연구단지네거리,10,3,8327,1100
2025-02-11,단지_연구단지운동장,8,0,8327,1100
2025-02-11,단지_한화솔루션,4,0,8327,1100
2025-02-11,대조_충남대,114,8,8327,1100
2025-02-12,ibs,1,0,2944,678
2025-02-12,kribb,10,0,2944,678
2025-02-12,krict,3,1,2944,678
2025-02-12,단지_LG생활건강,1,0,2944,678
2025-02-12,단지_연구단지네거리,5,0,2944,678
2025-02-12,단지_연구단지운동장,5,0,2944,678
2025-02-12,대조_충남대,37,9,2944,678
2025-02-13,etri,3,0,7867,1072
2025-02-13,ibs,1,0,7867,1072
2025-02-13,kier,2,0,7867,1072
2025-02-13,kribb,13,1,7867,1072
2025-02-13,krict,10,0,7867,1072
2025-02-13,단지_KTG중앙연구원,5,1,7867,1072
2025-02-13,단지_LG생활건강,5,0,7867,1072
2025-02-13,단지_연구단지네거리,7,0,7867,1072
2025-02-13,단지_연구단지운동장,9,0,7867,1072
2025-02-13,단지_한화솔루션,1,0,7867,1072
2025-02-13,대조_충남대,144,16,7867,1072
2025-02-14,etri,5,0,9501,1301
2025-02-14,kier,6,0,9501,1301
2025-02-14,kiom,7,1,9501,1301
2025-02-14,kribb,16,1,9501,1301
2025-02-14,krict,6,1,9501,1301
2025-02-14,단지_KTG중앙연구원,1,0,9501,1301
2025-02-14,단지_연구단지네거리,8,3,9501,1301
2025-02-14,단지_연구단지운동장,5,0,9501,1301
2025-02-14,단지_한화솔루션,2,0,9501,1301
2025-02-14,대조_충남대,145,12,9501,1301
2025-02-15,etri,2,0,8447,1136
2025-02-15,ibs,2,1,8447,1136
2025-02-15,kier,1,1,8447,1136
2025-02-15,kiom,2,0,8447,1136
2025-02-15,kribb,5,0,8447,1136
2025-02-15,krict,1,0,8447,1136
2025-02-15,단지_KTG중앙연구원,3,0,8447,1136
2025-02-15,단지_연구단지네거리,8,2,8447,1136
